> Eurasia
28.936 37.95
27.614 37.879
27.347 37.816
27.444 37.697
27.88 37.451
28.327 37.251
28.604 36.912
29.52 37.397
29.981 37.691
30.664 38.107
30.957 38.28
31.349 38.509
29.921 39.02
29.442 39.04
28.421 39.249
27.445 39.213
26.442 38.68
> run_away_02
106.295 38.48
106.183 37.081
106.137 36.159
106.433 34.764
108.325 34.247
110.108 34.134
110.796 34.833
112.629 37.696
112.952 39.349
115.718 40.363
110.161 40.541
107.62 41.48
106.451 40.72
106.295 38.48
> NW_china
87.9 43.111
86.794 42.971
81.886 43.677
79.861 43.001
78.882 42.742
78.11 42.343
77.811 42.308
77.541 42.166
76.862 42.195
76.729 42.272
76.542 42.281
76.331 42.328
76.17 42.323
75.009 42.348
73.898 42.244
73.032 42.124
72.408 41.941
73.02 41.681
73.758 41.298
74.299 41.36
74.735 41.419
75.009 41.431
75.389 41.39
75.551 41.388
75.737 41.439
75.997 41.436
76.479 41.479
76.866 41.489
81 41.814
82.125 42.212
83.77 42.273
85.261 42.031
86.948 41.382
92.014 40.807
96.976 40.015
102.184 39.46
106.451 40.72
107.62 41.48
109.821 42.123
109.041 42.636
108.131 43.149
107.247 43.635
104.172 43.704
101.14 43.753
99.921 43.652
99.534 43.534
98.489 43.484
97.619 43.444
96.533 43.404
95.952 43.313
95.752 43.237
95.338 43.062
94.753 43.042
94.201 43.082
93.289 43.247
92.727 43.318
92.197 43.468
91.599 43.482
91.024 43.371
90.605 43.311
90.089 43.19
89.421 43.231
89.007 43.251
87.9 43.111
> northern
99.137 39.439
102.111 37.57
102.739 37.447
103.811 37.257
105.289 37.148
106.183 37.081
106.295 38.48
106.451 40.72
102.184 39.46
96.976 40.015
99.137 39.439
> south_of_haiyuan
106.183 37.081
105.289 37.148
103.811 37.257
102.739 37.447
102.111 37.57
101.043 37.8
99.974 38.029
101.006 36.406
101.429 35.973
102.067 35.369
102.925 35.102
103.983 34.784
105.829 34.479
106.433 34.764
106.137 36.159
106.183 37.081
> Bering
164.644 59.173
163.955 58.618
163.431 58.047
162.425 57.054
163.734 56.848
164.499 56.785
166.065 56.359
167.18 55.884
168.017 55.404
168.853 54.915
175.156 53.132
-177.581 52.292
-171.091 53.342
-164.92 55.068
-162.567 55.834
-160.562 56.675
-159.787 59.017
-158.045 60.887
-156.684 61.565
-155.113 61.988
-153.877 62.31
-153.116 62.549
-152.016 62.876
-150.952 63.111
-149.041 65.969
-155.198 66.172
-161.392 66.389
-166.53 66.679
-172.769 67.097
178.349 66.08
175.193 65.168
172.827 63.793
172.369 62.697
168.395 61.456
166.544 60.889
165.513 60.516
164.733 59.511
164.644 59.173
> Aleutian2
163.031 56.41
163.845 55.765
164.066 55.209
164.847 54.957
165.771 54.588
166.407 54.237
167.413 53.906
168.21 53.43
168.631 53.086
169.242 52.872
169.901 52.719
170.26 52.6
172.556 51.714
175.06 51.077
177.591 50.557
-179.756 50.319
-177.052 50.391
-174.356 50.681
-171.627 50.973
-171.091 53.342
-177.581 52.292
175.156 53.132
168.853 54.915
168.017 55.404
167.18 55.884
166.065 56.359
164.499 56.785
163.734 56.848
162.425 57.054
163.031 56.41
> Aleutian1
-171.627 50.973
-168.986 51.548
-166.334 52.197
-163.65 52.87
-162.954 53.036
-162.25 53.196
-161.541 53.353
-160.807 53.465
-160.082 53.6
-159.357 53.741
-158.637 53.896
-157.904 54.031
-157.177 54.18
-156.452 54.334
-155.726 54.493
-155.086 54.743
-154.503 55.045
-153.837 55.288
-153.173 55.533
-152.478 55.755
-151.742 55.935
-151.059 56.167
-150.405 56.416
-149.791 56.709
-149.129 56.977
-148.464 57.237
-147.783 57.458
-147.275 57.812
-146.652 58.116
-146.283 58.516
-145.838 58.9
-145.52 59.737
-143.346 60.71
-143.077 60.738
-142.71 60.407
-142.069 60.426
-141.2 60.443
-140.443 60.293
-140.035 60.205
-139.715 60.135
-139.497 60.048
-139.327 59.886
-139.024 59.534
-138.594 59.389
-138.306 59.3
-138.796 59.73
-139.034 59.886
-139.895 60.487
-140.228 60.802
-141.378 60.922
-142.649 61.139
-143.544 61.371
-144.949 61.78
-146.223 61.989
-147.162 61.951
-148.546 61.86
-149.838 61.539
-150.969 61.202
-151.41 61.024
-151.863 60.758
-152.762 60.299
-152.936 60.091
-152.956 59.928
-153.279 59.734
-153.795 59.392
-154.504 58.98
-155.053 58.714
-156.024 58.381
-157.621 57.872
-158.753 57.288
-160.562 56.675
-162.567 55.834
-164.92 55.068
-171.091 53.342
-171.627 50.973
> Mongolia_Altai
93.315 46.912
93.019 47.171
92.733 47.533
92.472 47.834
92.243 48.458
92.038 49.148
91.865 49.534
91.738 49.843
91.59 50.19
90.871 50.288
90.452 50.337
89.635 50.458
89.844 50.077
89.931 49.839
90.094 49.443
90.375 48.905
90.722 48.307
90.86 47.909
91.293 47.484
91.584 47.209
91.865 46.95
92.248 46.592
92.544 46.21
92.8 46.067
93.352 45.832
93.873 45.631
93.76 46.092
93.632 46.571
93.315 46.912
> Mongolia
90.452 50.337
90.871 50.288
91.59 50.19
91.738 49.843
92.255 49.703
92.572 49.563
93.031 49.514
93.506 49.427
94.556 49.32
95.072 49.306
95.49 49.256
96.566 49.196
97.056 49.135
97.724 49.125
98.47 49.163
98.845 49.156
99.503 49.132
99.876 49.122
101.862 44.782
101.377 44.895
100.876 44.942
100.406 45.019
99.611 45.095
98.769 45.203
98.186 45.391
97.751 45.434
97.205 45.532
96.664 45.654
96.244 45.735
95.755 45.754
95.187 45.747
101.14 43.753
104.172 43.704
107.247 43.635
107.061 44.099
106.914 44.543
106.765 44.987
106.614 45.431
106.46 45.875
106.304 46.318
106.177 46.849
106.048 47.38
105.916 47.91
105.781 48.441
105.582 49.292
105.375 50.143
104.904 50.786
104.42 51.427
103.352 51.753
102.761 51.872
102.474 51.913
102.203 51.932
101.932 51.835
101.675 51.828
101.078 51.755
100.899 51.733
99.887 51.552
99.301 51.408
98.821 51.417
97.821 51.446
96.848 51.316
96.296 51.308
95.92 51.301
95.382 51.295
89.635 50.458
90.452 50.337
> Cyprus
29.52 37.397
28.604 36.912
28.528 36.601
28.366 36.367
28.214 36.099
27.986 35.622
27.997 35.25
28.128 35.031
28.439 35.398
28.682 35.798
29.121 35.898
29.638 35.754
30.185 35.766
30.725 35.788
31.211 35.593
31.74 34.634
32.03 34.645
32.573 34.545
33.017 34.519
33.325 34.372
33.669 34.334
34.12 34.489
34.525 34.449
35.046 34.651
35.38 34.873
35.706 35.321
35.691 35.849
35.939 36.062
36.43 36.63
36.641 37.036
36.896 37.396
36.323 37.133
35.794 36.88
35.368 36.57
34.944 35.955
34.512 35.624
33.964 35.38
33.331 35.256
32.783 35.381
32.014 35.781
31.519 36.344
31.148 37.028
30.88 37.652
30.664 38.107
29.981 37.691
29.52 37.397
> Indoburman
93.701 25.556
93.393 25.248
92.647 24.17
92.345 23.379
92.328 22.109
93.195 20.02
93.621 19.102
93.842 18.264
93.817 17.243
93.584 16.555
93.329 15.926
93.994 16.008
94.544 15.91
94.986 18.108
95.008 18.282
94.838 18.968
94.629 19.52
94.478 19.964
94.335 20.221
94.107 20.704
94.025 21.304
93.967 21.736
93.921 22.108
93.966 22.581
93.956 23.232
93.999 23.545
94.021 23.645
94.087 23.761
94.108 24.01
94.174 24.161
94.588 24.779
94.683 25.014
94.994 25.602
95.248 25.774
95.438 26
95.549 26.199
97.603 27.739
97.379 28.505
95.777 27.4
94.437 26.287
93.701 25.556
> Burma
92.671 14.819
92.141 13.901
91.834 13.078
91.595 11.778
91.591 11.3
91.576 10.514
91.559 10.056
91.533 9.604
91.554 9.104
91.55 8.94
91.676 8.531
91.832 8.134
91.999 7.74
92.165 7.346
92.302 6.939
92.452 6.538
92.586 6.13
92.711 5.719
92.846 5.311
93 4.91
93.177 4.518
93.407 4.155
93.659 3.806
93.891 3.443
94.161 3.107
94.451 2.786
94.781 2.51
95.104 2.221
95.428 1.933
95.737 2.345
96.109 2.759
96.895 3.6
97.266 3.946
97.001 4.101
96.814 4.253
96.753 4.353
96.594 4.37
96.393 4.531
96.07 4.841
95.938 4.96
95.702 5.128
95.454 5.302
95.209 5.547
95.045 5.747
94.851 6.219
94.498 6.837
94.883 7.139
94.46 7.603
94.775 7.847
94.429 8.312
94.171 8.686
93.986 9.019
94.415 9.27
94.216 9.717
94.024 10.17
94.415 10.679
94.807 11.188
95.019 12.024
95.005 12.453
95.055 13.01
96.503 14.129
96.48 14.4
96.454 14.909
96.406 15.136
95.912 15.534
95.095 15.813
94.544 15.91
93.994 16.008
93.329 15.926
92.671 14.819
> Dauky
91.444 26.757
91.27 26.741
91.095 26.755
90.881 26.74
90.67 26.751
90.469 26.743
90.262 26.754
90.052 26.755
89.848 26.738
89.629 26.75
89.41 26.757
89.171 26.742
89.007 26.76
88.822 26.769
88.636 26.779
88.45 26.788
88.264 26.797
88.074 26.735
90.145 25.498
90.797 25.307
91.005 25.263
91.606 25.293
91.997 25.264
92.5 25.148
92.828 25.163
93.218 25.273
93.527 25.424
93.701 25.556
94.437 26.287
95.777 27.4
97.379 28.505
96.85 28.962
95.667 28.325
95.048 27.747
93.767 27.181
91.9 26.814
91.623 26.752
91.444 26.757
> India
92.345 23.379
92.647 24.17
93.393 25.248
93.701 25.556
93.527 25.424
93.218 25.273
92.828 25.163
92.5 25.148
91.997 25.264
91.606 25.293
91.005 25.263
90.797 25.307
90.145 25.498
88.074 26.735
87.897 26.65
87.716 26.722
87.528 26.752
87.338 26.77
87.142 26.819
86.969 26.737
86.807 26.634
86.607 26.651
86.506 26.802
86.314 26.853
86.121 26.911
85.928 26.969
85.758 27.069
85.561 27.107
85.363 27.147
85.177 27.222
84.985 27.283
84.782 27.302
84.579 27.317
84.375 27.305
84.174 27.28
83.989 27.356
83.835 27.472
83.702 27.609
83.511 27.671
83.31 27.703
83.111 27.745
82.906 27.744
82.705 27.714
82.51 27.657
82.338 27.736
82.195 27.866
82.004 27.915
81.817 27.961
81.748 28.129
81.669 28.292
81.475 28.35
81.352 28.485
81.253 28.637
81.082 28.738
80.881 28.774
80.684 28.827
80.498 28.905
80.315 28.989
80.133 29.074
79.936 29.144
79.739 29.212
79.541 29.282
79.343 29.35
79.145 29.418
78.947 29.485
78.749 29.553
78.55 29.62
78.391 29.727
78.233 29.833
78.074 29.94
77.914 30.046
77.754 30.152
77.594 30.258
77.434 30.363
77.273 30.468
77.112 30.573
76.951 30.678
76.804 30.789
76.658 30.9
76.511 31.011
76.363 31.121
76.216 31.233
76.117 31.375
76.017 31.517
75.918 31.658
75.818 31.8
75.717 31.941
75.456 32.506
74.841 33.038
74.391 33.33
73.702 34.22
73.561 34.671
73.392 34.644
73.336 34.166
72.956 33.808
71.958 33.702
71.002 33.662
70.819 32.932
70.439 32.431
70.031 31.981
70.2 31.518
70.369 31
70.397 30.237
70.116 29.911
69.862 28.957
69.244 28.576
68.541 28.93
68.119 29.584
67.894 29.665
67.662 29.654
66.037 29.62
65.688 28.464
66.275 28.419
66.145 27.767
65.992 26.873
65.87 26.214
65.88 25.113
65.697 24.541
65.239 24.226
64.275 23.694
63.631 23.201
62.877 22.683
62.502 22.385
62.133 22.083
62.096 21.425
61.848 21.126
61.492 20.644
61.23 20.23
60.97 19.813
60.712 19.306
60.456 18.798
60.215 18.24
60.062 17.458
60.02 16.713
59.964 16.142
59.909 15.572
59.642 15.242
59.41 14.895
59.034 15.088
58.589 14.646
58.213 14.916
57.984 14.599
57.476 14.662
57.002 14.66
56.819 14.302
56.762 14.208
56.903 14.141
57.037 14.068
56.969 13.937
57.14 13.848
57.299 13.772
57.301 13.74
57.477 13.643
57.689 13.523
57.81 13.451
57.733 13.309
57.639 13.138
57.867 13.002
58.239 12.745
58.017 12.284
57.796 11.821
57.576 11.359
57.356 10.896
57.138 10.434
56.919 9.971
57.261 9.681
57.491 9.942
58.063 9.532
58.018 9.45
58.263 9.293
58.148 9.09
58.43 8.863
58.251 8.647
58.611 8.401
58.918 8.167
58.88 8.097
59.309 7.768
59.22 7.673
59.7 7.312
60.179 6.951
60.038 6.767
60.67 6.31
61.142 5.91
61.657 5.49
61.529 5.262
62 4.911
62.457 4.523
63.002 4.108
62.868 3.893
63.331 3.631
63.388 3.7
63.819 3.482
63.89 3.602
64.618 3.217
65.489 3.299
65.963 2.971
66.379 2.752
66.179 2.393
65.992 2.052
66.333 1.859
66.673 1.621
66.493 1.331
66.87 1.068
66.657 0.722
67.159 0.337
66.839 -0.039
67.209 -0.34
67.023 -0.578
67.662 -1.04
67.367 -1.44
67.929 -1.913
67.788 -2.088
68.249 -2.54
67.892 -2.888
68.27 -3.351
68.667 -3.771
68.349 -4.118
68.751 -4.549
68.198 -5.042
68.607 -5.472
68.219 -5.891
67.782 -6.259
68.274 -6.811
69.007 -6.538
69.806 -6.445
70.292 -6.474
70.786 -6.502
71.312 -6.599
71.834 -6.696
72.355 -6.867
72.884 -7.038
73.392 -7.039
73.544 -6.191
73.704 -5.778
73.77 -4.927
73.883 -4.307
74.358 -4.411
74.833 -4.514
75.518 -4.776
76.203 -5.038
76.779 -5.046
77.356 -5.055
77.981 -4.994
78.606 -4.932
79.141 -4.752
79.676 -4.573
80.374 -4.393
81.072 -4.213
81.701 -4.031
82.33 -3.848
82.796 -3.641
83.263 -3.433
83.729 -3.225
84.195 -3.017
84.987 -3.181
85.779 -3.344
86.501 -3.716
87.225 -4.088
87.923 -3.529
88.62 -2.969
88.828 -2.271
89.036 -1.574
89.43 -1.179
89.825 -0.783
90.63 -0.45
91.436 -0.117
92.241 0.216
93.046 0.549
93.852 0.882
94.415 1.493
95.104 2.221
94.781 2.51
94.451 2.786
94.161 3.107
93.891 3.443
93.659 3.806
93.407 4.155
93.177 4.518
93 4.91
92.846 5.311
92.711 5.719
92.586 6.13
92.452 6.538
92.302 6.939
92.165 7.346
91.999 7.74
91.832 8.134
91.676 8.531
91.55 8.94
91.554 9.104
91.533 9.604
91.559 10.056
91.576 10.514
91.591 11.3
91.595 11.778
91.834 13.078
92.141 13.901
92.671 14.819
93.329 15.926
93.584 16.555
93.817 17.243
93.842 18.264
93.621 19.102
93.195 20.02
92.328 22.109
92.345 23.379
> SouthAmerica
-64.399 -26.111
-64.807 -26.871
-65.985 -27.598
-66.689 -29.009
-67.038 -30.977
-67.517 -32.851
-67.925 -34.117
-68.371 -35.098
-69.856 -37.724
-71.303 -38.578
-71.869 -39.651
-71.999 -40.304
-72.172 -40.905
-72.317 -41.517
-72.421 -42.136
-72.495 -42.989
-72.35 -43.546
-72.353 -43.782
-72.499 -44.161
-72.799 -44.793
-73.053 -45.251
-73.441 -45.948
-73.727 -46.437
-74.478 -47.264
-75.183 -47.724
-76.925 -48.507
-77.024 -49.192
-76.99 -49.845
-76.757 -50.729
-76.626 -51.377
-76.483 -52.068
-75.743 -52.315
-74.996 -52.556
-74.035 -52.911
-73.01 -53.313
-72.082 -53.718
-71.291 -53.922
-70.513 -54.099
-69.867 -54.231
-68.989 -54.43
-67.404 -54.394
-65.871 -54.318
-64.788 -54.173
-63.713 -54.018
-62.821 -53.917
-61.933 -53.81
-60.532 -53.673
-59.246 -53.598
-57.75 -53.626
-56.457 -53.649
-55.596 -53.53
-54.741 -53.406
-53.382 -53.209
-52.176 -52.873
-50.671 -52.71
-49.163 -52.664
-47.663 -52.691
-46.414 -52.83
-45.191 -52.931
-44.209 -53.27
-43.212 -53.6
-42.41 -53.88
-41.597 -54.154
-40.66 -54.397
-39.711 -54.633
-38.715 -54.853
-37.81 -55.086
-36.846 -55.215
-36.108 -55.642
-34.591 -55.73
-33.691 -55.605
-33.058 -55.458
-33.355 -54.86
-33.734 -54.46
-32.367 -54.585
-30.906 -54.822
-29.488 -55.033
-28.647 -55.005
-27.604 -55.095
-26.995 -55.232
-26.414 -55.424
-25.721 -55.84
-25.149 -56.292
-24.696 -56.734
-24.233 -57.174
-24.13 -57.425
-23.819 -58.195
-23.991 -58.921
-24.456 -59.386
-25.069 -59.973
-26.071 -60.391
-25.093 -60.545
-24.107 -60.692
-22.914 -60.723
-21.719 -60.744
-20.651 -60.782
-19.581 -60.811
-19.37 -60.289
-18.646 -60.25
-18.547 -59.938
-18.433 -59.542
-18.123 -59.509
-18.06 -59.153
-17.667 -59.129
-17.058 -59.135
-16.41 -59.098
-16.226 -58.767
-16.005 -58.459
-15.972 -58.439
-15.069 -58.39
-13.954 -58.317
-12.649 -58.241
-11.19 -58.158
-9.885 -58.092
-8.607 -57.989
-7.525 -57.92
-7.009 -57.869
-7.013 -57.617
-6.999 -57.318
-6.538 -57.27
-6.13 -57.24
-6.094 -56.982
-6.057 -56.672
-5.448 -56.627
-4.693 -56.592
-4.675 -56.21
-4.691 -55.807
-4.056 -55.769
-3.72 -55.74
-2.896 -55.707
-2.08 -55.657
-1.614 -55.653
-1.606 -55.129
-1.039 -55.019
-0.438 -54.852
-0.915 -54.453
-1.382 -54.053
-2.372 -54.327
-2.92 -53.547
-3.447 -52.764
-3.956 -51.979
-4.238 -52.049
-4.478 -51.591
-4.713 -51.133
-4.943 -50.675
-5.169 -50.216
-6.16 -50.417
-7.159 -50.61
-7.433 -50.001
-7.638 -50.059
-7.961 -49.27
-8.022 -49.283
-8.139 -48.961
-8.922 -49.091
-9.71 -49.216
-9.909 -48.694
-10.104 -48.172
-10.296 -47.649
-10.483 -47.126
-11.189 -47.245
-11.898 -47.361
-12.61 -47.471
-13.325 -47.578
-13.572 -46.688
-13.81 -45.797
-14.716 -45.898
-14.894 -45.371
-15.594 -45.476
-15.76 -45.028
-15.924 -44.58
-16.086 -44.132
-16.244 -43.684
-16.33 -43.387
-16.43 -42.868
-16.215 -42.338
-16.332 -41.806
-16.678 -41.519
-16.744 -41.176
-16.817 -40.79
-16.867 -40.366
-16.47 -40.273
-16.415 -39.79
-15.922 -39.681
-15.965 -39.352
-16.044 -38.883
-16.361 -38.558
-16.799 -38.401
-17.05 -38.447
-17.388 -38.025
-17.533 -37.472
-17.233 -37.374
-17.333 -36.944
-17.44 -36.562
-17.085 -36.472
-17.419 -36.068
-17.703 -35.663
-16.962 -35.499
-16.027 -35.343
-15.1 -35.182
-15.266 -34.77
-15.083 -34.69
-15.274 -34.238
-14.515 -34.043
-14.702 -33.569
-14.367 -33.499
-14.446 -32.898
-14.523 -32.4
-13.883 -32.275
-13.245 -32.143
-13.371 -31.661
-13.499 -31.179
-13.367 -31.157
-13.543 -30.491
-13.716 -29.828
-13.82 -29.852
-13.99 -29.251
-13.262 -29.098
-12.533 -28.941
-12.746 -28.213
-13.272 -28.321
-13.482 -27.443
-13.69 -26.564
-13.816 -26.586
-14.049 -25.738
-13.663 -25.648
-13.811 -24.887
-13.28 -24.777
-13.426 -24.146
-13.57 -23.514
-13.664 -23.544
-13.829 -22.829
-13.34 -22.73
-12.851 -22.63
-12.91 -22.379
-12.364 -22.267
-11.819 -22.153
-11.936 -21.752
-11.85 -21.735
-12.007 -21.209
-11.763 -21.176
-11.971 -20.299
-11.852 -20.278
-11.945 -19.825
-12.263 -19.935
-12.37 -19.341
-12.477 -18.747
-12.759 -18.785
-12.86 -18.287
-12.96 -17.79
-13.519 -17.893
-14.079 -17.995
-14.224 -17.386
-14.369 -16.777
-14.238 -16.765
-14.302 -16.433
-13.77 -16.323
-13.239 -16.212
-13.383 -15.688
-13.226 -15.663
-13.435 -14.849
-13.643 -14.036
-14.478 -14.208
-14.539 -13.737
-14.6 -13.265
-14.41 -13.218
-14.55 -12.577
-14.791 -12.656
-14.861 -12.32
-14.908 -12.339
-15.006 -11.885
-14.511 -11.771
-14.018 -11.655
-13.524 -11.539
-13.031 -11.421
-13.174 -10.623
-13.315 -9.825
-13.166 -9.794
-13.248 -9.276
-13.023 -9.225
-13.191 -8.374
-13.357 -8.411
-13.489 -7.889
-13.621 -7.367
-12.807 -7.165
-11.993 -6.961
-11.181 -6.755
-11.267 -6.02
-11.022 -5.93
-11.167 -5.377
-11.516 -5.415
-11.604 -4.942
-12.018 -5.026
-12.145 -4.609
-12.039 -4.587
-12.097 -4.103
-11.765 -3.972
-11.898 -3.493
-12.029 -3.013
-11.834 -2.855
-11.999 -2.4
-12.164 -1.945
-12.701 -2.099
-12.93 -1.507
-13.158 -0.915
-13.909 -1.108
-14.659 -1.301
-15.41 -1.493
-15.565 -1.073
-15.841 -1.143
-16.037 -0.52
-16.252 -0.556
-16.498 0.299
-16.757 0.269
-17.323 0.15
-17.889 0.031
-18.369 -0.073
-18.85 -0.176
-19.675 -0.333
-20.49 -0.497
-21.017 -0.588
-21.544 -0.68
-22.381 -0.796
-22.936 -0.88
-23.49 -0.964
-24.051 -1.034
-24.612 -1.103
-24.821 -0.245
-25.029 0.614
-25.659 0.556
-26.289 0.498
-26.474 1.159
-27.315 1.062
-27.831 1.007
-28.346 0.953
-29.21 0.849
-29.92 0.797
-30.027 1.607
-30.736 1.643
-30.811 2.449
-30.887 3.255
-30.962 4.061
-31.437 4.036
-31.912 4.011
-32.387 3.986
-32.862 3.96
-32.92 4.804
-32.978 5.647
-33.507 5.649
-33.514 6.076
-33.62 6.104
-33.624 6.618
-34.494 6.616
-35.363 6.614
-35.367 6.935
-36.047 7.023
-36.058 7.363
-36.851 7.401
-36.865 7.654
-37.536 7.679
-38.206 7.703
-38.221 8.14
-38.701 8.159
-39.181 8.179
-39.661 8.197
-40.141 8.215
-40.12 8.815
-40.652 8.841
-40.64 9.373
-40.865 9.389
-40.861 9.973
-41.083 9.979
-41.087 10.787
-41.559 10.812
-42.031 10.836
-42.504 10.86
-42.976 10.883
-43.448 10.905
-43.921 10.927
-43.903 11.506
-43.885 12.085
-44.278 12.101
-44.262 12.626
-45.037 12.68
-45.049 13.336
-45.061 13.992
-45.142 14.026
-45.136 14.647
-45.13 15.267
-45.947 15.36
-46.766 15.451
-47.398 15.804
-47.693 15.957
-48.515 16.013
-49.207 16.035
-49.803 15.983
-50.467 15.87
-51.024 16.073
-51.661 16.321
-52.304 16.567
-52.881 16.761
-53.46 16.956
-54.156 17.136
-54.852 17.309
-55.484 17.784
-56.118 18.258
-56.804 18.694
-57.493 19.052
-58.309 19.192
-59.13 19.325
-59.949 19.455
-60.753 19.208
-61.422 19.015
-61.095 18.834
-60.775 18.642
-60.478 18.42
-60.227 18.152
-60.028 17.846
-59.837 17.536
-59.609 17.251
-59.318 17.026
-59.017 16.813
-58.815 16.517
-58.772 16.161
-58.776 15.801
-58.739 15.444
-58.527 15.16
-58.194 15.005
-57.871 14.831
-57.667 14.537
-57.589 14.187
-57.566 13.828
-57.555 13.469
-57.526 13.112
-57.474 12.756
-57.418 12.401
-57.379 12.044
-57.393 11.686
-57.512 11.349
-57.743 11.073
-58.029 10.852
-58.337 10.662
-58.654 10.485
-60.023 10.375
-60.305 10.257
-60.742 10.075
-61.233 9.958
-61.536 9.941
-61.827 9.975
-61.917 10.019
-62.024 9.964
-62.312 9.844
-62.757 9.695
-63.202 9.579
-63.509 9.509
-63.764 9.463
-64.274 9.775
-64.84 10.143
-65.04 10.054
-65.334 9.952
-65.765 9.849
-66.215 9.746
-66.843 9.675
-67.013 9.779
-67.402 9.727
-67.772 9.686
-68.328 9.681
-68.755 9.664
-69.017 9.654
-69.29 9.439
-69.661 9.149
-69.934 8.943
-70.243 8.703
-70.567 8.416
-70.975 8.113
-71.15 8.091
-71.418 7.901
-71.853 7.679
-72 7.557
-72.159 7.247
-72.275 7.022
-72.17 6.904
-71.846 6.715
-71.727 6.611
-71.698 6.27
-71.885 5.836
-72.024 5.743
-72.454 5.436
-72.938 4.834
-73.618 4.26
-73.78 3.979
-73.815 3.819
-73.927 3.56
-74.101 3.42
-74.345 3.294
-74.45 2.594
-74.943 2.065
-75.684 1.535
-76.566 1.1
-77.12 0.731
-77.432 -0.504
-77.883 -0.83
-78.005 -1.474
-77.928 -2.342
-77.785 -3.581
-77.903 -4.375
-77.627 -4.705
-77.301 -5.115
-76.727 -5.425
-76.094 -6.004
-75.626 -6.656
-75.752 -7.47
-75.789 -8.102
-75.626 -8.852
-75.518 -9.622
-75.318 -10.216
-75.019 -10.404
-74.787 -10.931
-74.163 -11.142
-73.511 -11.358
-72.753 -11.714
-72.207 -11.782
-71.761 -12.013
-71.341 -12.322
-71.194 -12.703
-70.329 -12.897
-69.854 -13.047
-68.94 -13.566
-68.582 -13.584
-67.996 -13.903
-67.423 -14.527
-67.218 -15.079
-66.696 -15.714
-66.171 -16.348
-65.795 -16.729
-65.419 -17.11
-64.585 -17.402
-63.856 -17.464
-63.836 -17.878
-63.617 -18.375
-63.396 -18.872
-63.286 -19.511
-63.176 -20.15
-63.36 -20.759
-63.545 -21.368
-64.065 -23.897
-64.399 -26.111
> Chile
-72.547 -18.443
-72.224 -18.774
-71.909 -19.115
-71.65 -19.49
-71.457 -19.904
-71.351 -20.345
-71.317 -20.796
-71.251 -21.244
-71.283 -21.695
-71.319 -22.146
-71.344 -22.598
-71.357 -23.05
-71.391 -23.501
-71.434 -23.952
-71.474 -24.403
-71.508 -24.854
-71.558 -25.303
-71.614 -25.753
-71.682 -26.201
-71.75 -26.649
-71.821 -27.097
-71.912 -27.542
-72.044 -27.978
-72.219 -28.404
-72.403 -28.826
-72.506 -29.268
-72.571 -29.717
-72.594 -30.169
-72.609 -30.621
-72.623 -31.073
-72.673 -31.524
-72.72 -31.974
-72.788 -32.422
-72.888 -32.863
-72.86 -33.315
-72.923 -33.764
-73.166 -34.164
-73.434 -34.558
-73.694 -34.954
-73.833 -35.391
-74.038 -35.811
-74.281 -36.217
-74.419 -36.655
-74.511 -37.101
-73.631 -37.748
-72.847 -38.401
-72.4 -38.925
-71.869 -39.651
-71.303 -38.578
-69.856 -37.724
-68.371 -35.098
-67.925 -34.117
-67.517 -32.851
-67.038 -30.977
-66.689 -29.009
-65.985 -27.598
-64.807 -26.871
